3.0;41;0.44887789;1.14431675;1.31139448;2
3.0;42;0.45442375;1.14101775;1.30440048;2
3.0;43;0.45831939;1.13952059;1.29972518;2
3.0;44;0.46351475;1.13639429;1.29319283;2
3.0;45;0.46703782;1.13511358;1.28900634;2
3.0;46;0.47205003;1.13199104;1.28270357;2
3.0;47;0.47518271;1.13097199;1.27903187;2
3.0;48;0.48011868;1.12775014;1.272813;2
3.0;49;0.48290414;1.12696321;1.26959639;2
3.0;50;0.4877996;1.12361874;1.2634161;2
3.0;60;0.51577247;1.11107259;1.23012566;2
3.0;70;0.53616871;1.1026202;1.20669029;2
3.0;80;0.55286987;1.09525736;1.18771757;2
3.0;90;0.56468084;1.09141693;1.17492195;2
3.0;100;0.57481263;1.08788924;1.16395291;2
3.0;150;0.60854783;1.07584186;1.12776192;2
3.0;200;0.62631984;1.07079249;1.10948698;2
3.0;250;0.63701818;1.06875501;1.09895108;2
3.0;300;0.64511391;1.06680774;1.09089201;2
3.0;400;0.65511965;1.06541764;1.08143937;2
3.0;500;0.66177516;1.06429474;1.07578003;2
4.0;3;-0.33925553;1.29231767;3.0667014;1
4.0;4;-0.27384617;1.33263063;2.64146487;1
4.0;5;-0.17842237;1.30568677;2.32504474;2
4.0;6;-0.10351945;1.28047143;2.1234152;2
4.0;7;-0.04385895;1.25907562;1.98303464;2
4.0;8;0.00531721;1.24051005;1.87806452;2
4.0;9;0.04681766;1.22418253;1.79577065;2
4.0;10;0.08237306;1.20977956;1.72920285;2
4.0;11;0.11310014;1.19714657;1.67425683;2
4.0;12;0.14009745;1.18583088;1.62778108;2
4.0;13;0.16413542;1.17553151;1.58769868;2
4.0;14;0.1852524;1.16662301;1.55341681;2
4.0;15;0.20431374;1.15846053;1.52318002;2
4.0;16;0.22158923;1.15099057;1.49631974;2
4.0;17;0.23745763;1.14398455;1.47207257;2
4.0;18;0.25150446;1.1380737;1.45095894;2
4.0;19;0.26486126;1.1321056;1.43113001;2
4.0;20;0.27663176;1.12720945;1.41390285;2
4.0;21;0.28777009;1.12238807;1.39776417;2
4.0;22;0.298877;1.11702458;1.3817738;2
4.0;23;0.30840709;1.11295861;1.36823728;2
4.0;24;0.31740455;1.10904699;1.35555493;2
4.0;25;0.32593742;1.10525793;1.34360972;2
4.0;26;0.3327433;1.1030968;1.33425703;2
4.0;27;0.34013095;1.09992354;1.32405837;2
4.0;28;0.34734636;1.09664098;1.31413337;2
4.0;29;0.35437506;1.09329218;1.30450082;2
4.0;30;0.36123133;1.08988383;1.29513784;2
4.0;31;0.36582155;1.08888768;1.28908031;2
4.0;32;0.37209177;1.08570644;1.28058143;2
4.0;33;0.37633646;1.0846994;1.27502666;2
4.0;34;0.38208553;1.08173766;1.26728748;2
4.0;35;0.38598598;1.08077775;1.26222596;2
4.0;36;0.39132536;1.0779599;1.25507937;2
4.0;37;0.39482934;1.07715754;1.25058068;2
4.0;38;0.39992295;1.07433534;1.24378828;2
4.0;39;0.40301937;1.0737443;1.23986377;2
4.0;40;0.407987;1.07081282;1.23325431;2
4.0;41;0.41072334;1.07041084;1.22983281;2
4.0;42;0.41561099;1.06734589;1.2233427;2
4.0;43;0.41804804;1.06708922;1.22033559;2
4.0;44;0.42048517;1.06673837;1.21732742;2
4.0;45;0.42505746;1.0637528;1.21128284;2
4.0;46;0.42720884;1.06356543;1.20866843;2
4.0;47;0.42935328;1.06330683;1.20606281;2
4.0;48;0.43372765;1.06030706;1.20029945;2
4.0;49;0.43562264;1.06019587;1.19803549;2
4.0;50;0.43749516;1.06004371;1.19580217;2
4.0;60;0.45758971;1.05373465;1.17141206;2
4.0;70;0.47352378;1.04818807;1.15254682;2
4.0;80;0.48455822;1.045738;1.14018448;2
4.0;90;0.49387897;1.04338429;1.12975621;2
4.0;100;0.5019598;1.04107625;1.12066566;2
4.0;150;0.52731522;1.03511147;1.09307066;2
4.0;200;0.54188435;1.03167209;1.07760631;3
4.0;250;0.55067553;1.03050624;1.0684605;1
4.0;300;0.55540233;1.03166813;1.06420155;2
4.0;400;0.56316117;1.03142666;1.05760689;2
4.0;500;0.5665551;1.03307644;1.05675465;2
5.0;3;-0.30913319;1.25011308;3.17884941;2
5.0;4;-0.14087064;1.17162154;2.35936987;1
5.0;5;-0.05659306;1.14622117;2.04754663;1
5.0;6;-1.66413430e-03;1.13464542e+00;1.87855318e+00;2
5.0;7;0.04025876;1.12638266;1.76709498;2
5.0;8;0.07460033;1.11910489;1.68552736;2
5.0;9;0.10357711;1.11247886;1.62238021;2
5.0;10;0.12860839;1.10628046;1.57142697;2
5.0;11;0.15025784;1.10079886;1.52963688;2
5.0;12;0.16943843;1.09565994;1.49423934;2
5.0;13;0.18652094;1.09092015;1.46386058;2
5.0;14;0.20201707;1.08635581;1.43717213;2
5.0;15;0.21569322;1.08250979;1.41421354;2
5.0;16;0.22854776;1.0784548;1.39315438;2
5.0;17;0.23977226;1.07529182;1.37510935;2
5.0;18;0.2501854;1.07221878;1.35866827;2
5.0;19;0.25984539;1.06928058;1.34365544;2
5.0;20;0.26879464;1.06652138;1.32994017;2
5.0;21;0.27713659;1.06389903;1.31731443;2
5.0;22;0.28500973;1.06131758;1.30553094;2
5.0;23;0.29251919;1.05870939;1.29440417;2
5.0;24;0.29973432;1.05604014;1.28381016;2
5.0;25;0.30508708;1.055196;1.27606241;2
5.0;26;0.31143042;1.0528573;1.26688902;2
5.0;27;0.31775311;1.05024206;1.2578024;2
5.0;28;0.32204442;1.04975515;1.25174914;2
5.0;29;0.32781355;1.04727042;1.24354994;2
5.0;30;0.33169536;1.04679555;1.23814846;2
5.0;31;0.33703729;1.0443764;1.23062738;2
5.0;32;0.34048872;1.04401243;1.22588744;2
5.0;33;0.34556414;1.04153469;1.21879572;2
5.0;34;0.34859963;1.04132387;1.21468129;2
5.0;35;0.35352045;1.03870734;1.20784893;2
5.0;36;0.35619794;1.03862867;1.20426565;2
5.0;37;0.35891665;1.03836999;1.20063356;2
5.0;38;0.36339209;1.03587946;1.1944735;2
5.0;39;0.36573494;1.03583034;1.19138843;2
5.0;40;0.37024773;1.03306537;1.1852045;2
5.0;41;0.37232832;1.0331194;1.18249941;2
5.0;42;0.37436748;1.03312879;1.17985953;2
5.0;43;0.37640798;1.03304741;1.17722371;2
5.0;44;0.3805034;1.03040091;1.17165956;2
5.0;45;0.38227759;1.03047322;1.16940456;2
5.0;46;0.38402248;1.03050584;1.16719605;2
5.0;47;0.38577597;1.03045687;1.16498028;2
5.0;48;0.38961081;1.02781921;1.15981057;2
5.0;49;0.39112352;1.0279265;1.15793671;2
5.0;50;0.39260585;1.02800979;1.15610997;2
5.0;60;0.40944906;1.02359915;1.13522522;2
5.0;70;0.42064244;1.02224923;1.12226211;2
5.0;80;0.4298404;1.02082457;1.11181156;2
5.0;90;0.43779164;1.01916511;1.10266573;2
5.0;100;0.44481912;1.01732806;1.09452585;2
5.0;150;0.46442035;1.01579441;1.07336128;2
5.0;200;0.4753463;1.01544273;1.06160681;2
5.0;250;0.48308366;1.0146282;1.05328582;3
5.0;300;0.48881883;1.01377705;1.0475388;1
5.0;400;0.4933588;1.01634325;1.04568214;3
5.0;500;0.49804732;1.01578444;1.04224743;1
6.0;3;-0.27746112;1.2095978;3.14870404;2
6.0;4;-0.06189103;1.07117318;2.15000682;1
6.0;5;0.00574216;1.05596239;1.87304267;3
6.0;6;0.0467767;1.05401649;1.73060227;1
6.0;7;0.07782771;1.05348814;1.63822393;2
6.0;8;0.10342398;1.05251561;1.5710618;2
6.0;9;0.12523447;1.05108712;1.51915257;2
6.0;10;0.1442213;1.04930995;1.4773259;2
6.0;11;0.16074489;1.04758777;1.44302794;2
6.0;12;0.17560338;1.04558584;1.41376105;2
6.0;13;0.18871929;1.04381529;1.38893614;2
6.0;14;0.20097159;1.0415797;1.36664367;2
6.0;15;0.21161273;1.03998875;1.34776842;2
6.0;16;0.22140529;1.03835192;1.33085949;2
6.0;17;0.23046078;1.03669108;1.31558429;2
6.0;18;0.23889257;1.03499643;1.30165162;2
6.0;19;0.24681401;1.0332354;1.28880234;2
6.0;20;0.25432229;1.03137655;1.27682538;2
6.0;21;0.26003964;1.03111695;1.26775405;2
6.0;22;0.26655868;1.02945501;1.25761268;2
6.0;23;0.27297045;1.02751114;1.24776743;2
6.0;24;0.27752541;1.0274062;1.24080302;2
6.0;25;0.28328288;1.02554266;1.23212521;2
6.0;26;0.28739737;1.02533934;1.22596417;2
6.0;27;0.29263179;1.02352835;1.21819675;2
6.0;28;0.29626125;1.02339016;1.2128547;2
6.0;29;0.30119206;1.02146752;1.20563498;2
6.0;30;0.30433833;1.02147798;1.20107354;2
6.0;31;0.3091189;1.01933542;1.19415361;2
6.0;32;0.31186304;1.0194648;1.19022962;2
6.0;33;0.31653599;1.01711052;1.18353349;2
6.0;34;0.31896103;1.01731267;1.1801096;2
6.0;35;0.32133942;1.01743416;1.17677269;2
6.0;36;0.32570201;1.01502856;1.17059242;2
6.0;37;0.32780138;1.01523611;1.16768175;2
6.0;38;0.32985235;1.01539111;1.16485485;2
6.0;39;0.3319085;1.01543565;1.16203408;2
6.0;40;0.33584345;1.01310014;1.15652615;2
6.0;41;0.33761549;1.01329566;1.15412666;2
6.0;42;0.33935237;1.01344759;1.15178796;2
6.0;43;0.34324344;1.01089673;1.14639109;2
6.0;44;0.34478779;1.01112089;1.14433848;2
6.0;45;0.34628621;1.01132847;1.14236008;2
6.0;46;0.34774812;1.0115119;1.14044228;2
6.0;47;0.34919005;1.0116546;1.13856148;2
6.0;48;0.35278199;1.00910903;1.13364089;2
6.0;49;0.35405331;1.00933636;1.13201123;2
6.0;50;0.35528684;1.00955418;1.1304428;2
6.0;60;0.37193057;1.00393386;1.1093192;2
6.0;70;0.38180268;1.00306624;1.09777459;2
6.0;80;0.39009202;1.00186496;1.08812662;1
6.0;90;0.39485389;1.00343665;1.08297775;1
6.0;100;0.3988688;1.0047444;1.07867129;3
6.0;150;0.41632088;1.00398858;1.05933753;1
6.0;200;0.42634982;1.00377318;1.04770677;1
6.0;250;0.43103642;1.00597371;1.04380291;1
6.0;300;0.43614421;1.00533822;1.03883161;1
6.0;400;0.43996261;1.00791271;1.0380713;3
6.0;500;0.44430866;1.00731656;1.03470174;1
7.0;3;-0.24668807;1.17188695;3.06330483;2
7.0;4;-0.01526091;1.00792502;2.00616585;1
7.0;5;0.03906107;1.00145644;1.75992098;1
7.0;6;0.07091995;1.00557848;1.63545924;1
7.0;7;0.09502502;1.00967287;1.55531777;3
7.0;8;0.11503652;1.01246563;1.49730994;2
7.0;9;0.13229687;1.01410552;1.45245809;2
7.0;10;0.14753531;1.01483378;1.41619088;2
7.0;11;0.16077053;1.01536348;1.38663078;2
7.0;12;0.17309119;1.01495715;1.36084751;2
7.0;13;0.18371422;1.01490494;1.33944044;2
7.0;14;0.19341172;1.01459899;1.32067744;2
7.0;15;0.20233148;1.01408717;1.30401239;2
7.0;16;0.21060717;1.01338569;1.28901741;2
7.0;17;0.21835889;1.01249109;1.27535031;2
7.0;18;0.22451687;1.01278237;1.26454093;2
7.0;19;0.23110725;1.0119537;1.25336849;2
7.0;20;0.23755076;1.01076399;1.24268162;2
7.0;21;0.2424171;1.01098106;1.23459397;2
7.0;22;0.24806833;1.00984281;1.22548024;2
7.0;23;0.25375922;1.00828137;1.21646236;2
7.0;24;0.25749388;1.00872595;1.21047507;2
7.0;25;0.26276614;1.00702462;1.20230499;2
7.0;26;0.26603948;1.00744993;1.19717158;2
7.0;27;0.26932672;1.00761358;1.19208885;2
7.0;28;0.27389375;1.00600632;1.18517521;2
7.0;29;0.27670492;1.00631103;1.18089468;2
7.0;30;0.28120366;1.00438537;1.17419372;2
7.0;31;0.28366459;1.00474891;1.17049986;2
7.0;32;0.2860806;1.00500792;1.16690614;2
7.0;33;0.29026171;1.00297545;1.16078226;2
7.0;34;0.29237539;1.00331328;1.15767561;2
7.0;35;0.29443792;1.00358666;1.15466715;2
7.0;36;0.29843348;1.00138751;1.14889937;2
7.0;37;0.30026072;1.00171506;1.14626337;2
7.0;38;0.30203045;1.00200989;1.14372781;2
7.0;39;0.30376272;1.00225408;1.14126271;2
7.0;40;0.30749325;0.99996515;1.13595672;2
7.0;41;0.30903104;1.00026774;1.13379218;2
7.0;42;0.31051928;1.00055102;1.13171171;2
7.0;43;0.31196757;1.00080785;1.12970104;2
7.0;44;0.31339296;1.00102153;1.1277355;2
7.0;45;0.31684273;0.99868358;1.12290474;2
7.0;46;0.31810179;0.99896689;1.1211922;2
7.0;47;0.31932006;0.99923991;1.11954864;2
7.0;48;0.32050248;0.99949967;1.11796688;2
7.0;49;0.32165605;0.99974042;1.11643692;2
7.0;50;0.32279361;0.99994903;1.1149406;2
7.0;60;0.3362734;0.99708215;1.09765997;2
7.0;70;0.34492628;0.996893;1.08758768;3
7.0;80;0.35236467;0.99610928;1.07884973;2
7.0;90;0.35669498;0.9977024;1.07403332;2
7.0;100;0.36261571;0.99619418;1.06689058;3
7.0;150;0.37961398;0.99466437;1.0464933;3
7.0;200;0.38889059;0.99456082;1.03564112;3
7.0;250;0.39304819;0.99688181;1.03218824;1
7.0;300;0.3957829;0.998742;1.03067194;1
7.0;400;0.3992039;1.0012746;1.03007391;1
7.0;500;0.40129666;1.00270838;1.03074978;1
8.0;3;-0.22010257;1.139673;2.96850593;2
8.0;4;0.01285869;0.96679496;1.9066278;1
8.0;5;0.05745567;0.96662238;1.6830925;1
8.0;6;0.08308516;0.97456857;1.57066631;1
8.0;7;0.10250006;0.98153108;1.49859358;1
8.0;8;0.11879011;0.98659822;1.44650792;2
8.0;9;0.13284017;0.9902882;1.40652391;2
8.0;10;0.1456015;0.99248836;1.37379975;2
8.0;11;0.15668005;0.99432751;1.34722923;2
8.0;12;0.16666436;0.99560157;1.32473437;2
8.0;13;0.17574613;0.99643703;1.30532083;2
8.0;14;0.18409206;0.99690222;1.2882704;2
8.0;15;0.19184737;0.9970292;1.27304604;2
8.0;16;0.19912841;0.99683968;1.25925102;2
8.0;17;0.20472334;0.99790322;1.24859471;2
8.0;18;0.21104538;0.99745374;1.23722473;2
8.0;19;0.21716544;0.9966782;1.22651095;2
8.0;20;0.2214974;0.99754567;1.21877735;2
8.0;21;0.2270278;0.99653942;1.20945482;2
8.0;22;0.23078701;0.99727117;1.20297362;2
8.0;23;0.23588856;0.99604034;1.19463932;2
8.0;24;0.23915903;0.99670386;1.18915535;2
8.0;25;0.24241737;0.99710418;1.1837972;2
8.0;26;0.24682348;0.99585977;1.17682604;2
8.0;27;0.24959492;0.99636405;1.17234751;2
8.0;28;0.25393543;0.99475366;1.16563681;2
8.0;29;0.25635981;0.99527537;1.16178475;2
8.0;30;0.2587153;0.99570606;1.15808439;2
8.0;31;0.26275727;0.99391983;1.15197836;3
8.0;32;0.26482858;0.99438271;1.14876767;2
8.0;33;0.26683171;0.99479149;1.1456907;2
8.0;34;0.26880936;0.99510399;1.14268236;2
8.0;35;0.27247783;0.99322758;1.13726108;2
8.0;36;0.27419945;0.99362042;1.13466746;2
8.0;37;0.27586782;0.99397563;1.1321733;2
8.0;38;0.27750711;0.99427027;1.12974219;2
8.0;39;0.28098142;0.99222082;1.12470354;2
8.0;40;0.28242762;0.99257407;1.12257911;2
8.0;41;0.28382531;0.99290748;1.12054057;2
8.0;42;0.2851831;0.99321511;1.11857474;2
8.0;43;0.28651595;0.99348286;1.11665971;2
8.0;44;0.28977305;0.99131228;1.11202514;2
8.0;45;0.29095625;0.99163149;1.11034501;2
8.0;46;0.29209862;0.99194139;1.10873625;2
8.0;47;0.29320392;0.99224042;1.10719331;2
8.0;48;0.2942769;0.9925256;1.10570934;2
8.0;49;0.29532487;0.99279055;1.10427398;2
8.0;50;0.29837808;0.99052734;1.10002455;2
8.0;60;0.30803884;0.99143872;1.08757065;2
8.0;70;0.31364377;0.99436125;1.08152627;2
8.0;80;0.32039209;0.99392066;1.07343713;2
8.0;90;0.32641243;0.9929828;1.06611715;3
8.0;100;0.3297305;0.99437258;1.06237485;2
8.0;150;0.34566516;0.99314367;1.0422985;1
8.0;200;0.35371404;0.99384064;1.033488;1
8.0;250;0.35723386;0.99637302;1.03129786;1
8.0;300;0.36169484;0.99584432;1.02681265;1
8.0;400;0.36469438;0.9983114;1.02685163;1
8.0;500;0.36656257;0.99963646;1.02777616;1
9.0;3;-0.19832691;1.11324628;2.8811322;2
9.0;4;0.03025201;0.93906247;1.83575645;1
9.0;5;0.06767779;0.94338007;1.62873941;1
9.0;6;0.08889717;0.95379599;1.52456466;1
9.0;7;0.10499244;0.96259547;1.45796106;1
9.0;8;0.11857776;0.96918843;1.41001604;2
9.0;9;0.13042037;0.97411456;1.37321822;2
9.0;10;0.14099816;0.97773501;1.34361715;2
9.0;11;0.1505364;0.9804109;1.31908066;2
9.0;12;0.15919193;0.98240241;1.29829069;2
9.0;13;0.16712349;0.98384887;1.28031512;2
9.0;14;0.17448413;0.98481514;1.26446338;2
9.0;15;0.18139492;0.98534667;1.2502404;2
9.0;16;0.18679745;0.98685635;1.23906864;2
9.0;17;0.19279588;0.98695209;1.22751109;2
9.0;18;0.1975052;0.98798582;1.21837376;2
9.0;19;0.20275749;0.9878374;1.20874499;2
9.0;20;0.20802918;0.98719932;1.19938837;2
9.0;21;0.21160457;0.98819466;1.19281556;2
9.0;22;0.21509274;0.98893416;1.18656558;2
9.0;23;0.21959184;0.98812283;1.17896189;2
9.0;24;0.22257242;0.98885943;1.17375751;2
9.0;25;0.22691396;0.98767949;1.16665773;3
9.0;26;0.22950892;0.98838212;1.16223;2
9.0;27;0.23202026;0.98897174;1.15801035;2
9.0;28;0.23600436;0.98756706;1.15170929;2
9.0;29;0.23819887;0.98816326;1.14808402;2
9.0;30;0.24031619;0.98868924;1.1446274;2
9.0;31;0.24408667;0.98703965;1.13882671;2
9.0;32;0.24596532;0.98756227;1.13580318;2
9.0;33;0.24776978;0.98804654;1.1329256;2
9.0;34;0.24951813;0.9884797;1.13016389;2
9.0;35;0.25302017;0.98664628;1.12491646;2
9.0;36;0.25458413;0.98708686;1.12247337;2
9.0;37;0.25608839;0.98750398;1.12014134;2
9.0;38;0.25754162;0.9878933;1.11790579;2
9.0;39;0.25895654;0.98824488;1.11574677;2
9.0;40;0.26219705;0.98626441;1.11100807;2
9.0;41;0.2634686;0.98663492;1.1090866;2
9.0;42;0.26469375;0.98699217;1.1072486;2
9.0;43;0.26587685;0.98733485;1.10548705;2
9.0;44;0.26702305;0.98766028;1.10379393;2
9.0;45;0.26813989;0.98796256;1.10215815;2
9.0;46;0.27114971;0.98586431;1.09786287;2
9.0;47;0.272157;0.98618968;1.0964074;2
9.0;48;0.27312704;0.98651046;1.09501935;2
9.0;49;0.27406175;0.98682674;1.09369598;2
9.0;50;0.27496314;0.98713835;1.09243457;2
9.0;60;0.28368972;0.9884522;1.08088099;2
9.0;70;0.29073296;0.98902889;1.07267662;2
9.0;80;0.29499758;0.99124975;1.06784448;2
9.0;90;0.30060555;0.99047455;1.06088332;3
9.0;100;0.30409691;0.9914255;1.05619627;2
9.0;150;0.31886811;0.99072025;1.0373517;1
9.0;200;0.32618359;0.99174018;1.02960415;1
9.0;250;0.32937671;0.99424897;1.02789792;1
9.0;300;0.33151924;0.99602927;1.02751495;1
9.0;400;0.33636608;0.99613593;1.02376899;1
9.0;500;0.33814776;0.99729009;1.02467394;1
10.0;3;-0.18080074;1.09182763;2.80544902;2
10.0;4;0.04115207;0.91982905;1.78396722;1
10.0;5;0.07318986;0.92736702;1.58897969;1
10.0;6;0.09117333;0.93941311;1.49056924;1
10.0;7;0.1048459;0.9493876;1.42776217;3
10.0;8;0.11637087;0.95705699;1.38283174;3
10.0;9;0.1265932;0.96277809;1.34824511;2
10.0;10;0.13591634;0.96693703;1.32024472;3
10.0;11;0.14401785;0.97050038;1.29763652;2
10.0;12;0.15155841;0.97310677;1.27825779;2
10.0;13;0.15857711;0.9750144;1.26138812;2
10.0;14;0.16517262;0.97633613;1.24643084;2
10.0;15;0.17061398;0.9781255;1.2342256;2
10.0;16;0.17622671;0.97893599;1.22245973;2
10.0;17;0.18174693;0.97919354;1.21141426;2
10.0;18;0.18583714;0.98059943;1.20300876;2
10.0;19;0.19083369;0.98041266;1.19358741;2
10.0;20;0.1943415;0.98158641;1.18671307;2
10.0;21;0.1989719;0.98101332;1.17840114;3
10.0;22;0.20200747;0.98202897;1.17267384;2
10.0;23;0.2049126;0.98289811;1.16731052;2
10.0;24;0.20903246;0.98201128;1.16029224;2
10.0;25;0.21155416;0.98282179;1.15575731;2
10.0;26;0.21398165;0.98352359;1.15146669;2
10.0;27;0.21777953;0.98234413;1.14526059;2
10.0;28;0.21990482;0.98302225;1.14157703;2
10.0;29;0.22194349;0.98363675;1.13808891;2
10.0;30;0.22393911;0.98414815;1.13472483;2
10.0;31;0.22736381;0.98275818;1.1293404;2
10.0;32;0.22910345;0.98330408;1.12644228;2
10.0;33;0.23077753;0.98380809;1.12368113;2
10.0;34;0.2324076;0.98425259;1.12102164;2
10.0;35;0.23564629;0.98260685;1.1160867;3
10.0;36;0.23709653;0.9830654;1.11374481;2
10.0;37;0.2384912;0.98350068;1.11151036;2
10.0;38;0.23983806;0.98390909;1.10936986;2
10.0;39;0.24114841;0.98428208;1.1073052;2
10.0;40;0.24418775;0.98243929;1.10280365;2
10.0;41;0.24537047;0.98282056;1.10095784;2
10.0;42;0.24650917;0.98318943;1.09919352;2
10.0;43;0.24760737;0.98354538;1.09750474;2
10.0;44;0.24866889;0.98388718;1.09588531;2
10.0;45;0.24969856;0.98421205;1.09432787;2
10.0;46;0.25070412;0.98451337;1.09282118;2
10.0;47;0.25349106;0.98254953;1.08881701;2
10.0;48;0.25439534;0.9828752;1.08748135;2
10.0;49;0.25526514;0.98319784;1.08621054;2
10.0;50;0.2561018;0.98351796;1.0850029;2
10.0;60;0.26427288;0.98489585;1.07396988;2
10.0;70;0.26888918;0.98803082;1.0689832;2
10.0;80;0.27470851;0.98794131;1.0618252;3
10.0;90;0.28068109;0.9865219;1.05325411;3
10.0;100;0.28391416;0.9875614;1.04881256;3
10.0;150;0.29550863;0.98995361;1.03468192;2
10.0;200;0.30228532;0.99110026;1.02778538;1
10.0;250;0.30715836;0.99135912;1.02298995;1
10.0;300;0.30919523;0.99310069;1.02248962;1
10.0;400;0.31180386;0.99516017;1.02303222;1
10.0;500;0.31347464;0.99610051;1.02414533;1
11.0;3;-0.16671566;1.07445117;2.74127676;2
11.0;4;0.04802789;0.90613813;1.74508331;1
11.0;5;0.07587573;0.91607511;1.55911911;1
11.0;6;0.09139516;0.92923135;1.46484107;1
11.0;7;0.10324649;0.9399577;1.40471226;1
11.0;8;0.11326641;0.94827542;1.36182884;1
11.0;9;0.12214381;0.95464751;1.32901519;1
11.0;10;0.13021144;0.9594966;1.30265303;1
11.0;11;0.13766089;0.96314969;1.28070232;3
11.0;12;0.14423812;0.96630332;1.26253227;2
11.0;13;0.15042833;0.96866975;1.24667027;2
11.0;14;0.15638672;0.97028061;1.23243715;2
11.0;15;0.16129985;0.97228146;1.22080349;2
11.0;16;0.16646453;0.97324568;1.20950745;2
11.0;17;0.17066551;0.97474465;1.20028626;2
11.0;18;0.17527922;0.97519983;1.19088946;2
11.0;19;0.17883022;0.97646923;1.18349137;2
11.0;20;0.18314593;0.97639306;1.1752425;2
11.0;21;0.18617482;0.97751338;1.16918536;2
11.0;22;0.19028752;0.97698639;1.1617275;3
11.0;23;0.19291908;0.97797178;1.15664769;2
11.0;24;0.19542583;0.97884913;1.15190402;2
11.0;25;0.19918134;0.97796161;1.14545545;3
11.0;26;0.20138195;0.97876164;1.14139882;2
11.0;27;0.2034789;0.97949532;1.13759047;2
11.0;28;0.20550787;0.98013589;1.13396608;2
11.0;29;0.20887893;0.97896255;1.12846386;3
11.0;30;0.21066282;0.97959065;1.12532927;2
11.0;31;0.21237105;0.98017532;1.12236153;2
11.0;32;0.21402223;0.9807042;1.11952744;2
11.0;33;0.21718374;0.97925113;1.11456797;1
11.0;34;0.21866249;0.97976446;1.11206341;2
11.0;35;0.22008022;0.98025255;1.10968299;2
11.0;36;0.22144448;0.980713;1.1074123;2
11.0;37;0.22276508;0.98113994;1.10523428;2
11.0;38;0.22406025;0.98151646;1.10312047;2
11.0;39;0.22691881;0.97987602;1.09880302;2
11.0;40;0.22807321;0.9802754;1.0969334;2
11.0;41;0.22918474;0.98066028;1.09514633;2
11.0;42;0.23025717;0.98102993;1.09343509;2
11.0;43;0.23129487;0.98138256;1.09179242;2
11.0;44;0.23230389;0.98171399;1.09020897;2
11.0;45;0.2350145;0.97987388;1.08624343;3
11.0;46;0.23593425;0.98020916;1.08481738;2
11.0;47;0.23681915;0.98053943;1.08345768;2
11.0;48;0.23767057;0.98086537;1.08216235;2
11.0;49;0.23848979;0.98118762;1.0809298;2
11.0;50;0.23927802;0.9815067;1.07975863;2
11.0;60;0.24701105;0.98290157;1.06914086;2
11.0;70;0.25303588;0.98386779;1.06208219;3
11.0;80;0.25745652;0.98532719;1.05570597;2
11.0;90;0.26298717;0.98419562;1.04778696;3
11.0;100;0.26597327;0.98533768;1.04364886;1
11.0;150;0.27661819;0.98816922;1.03093096;3
11.0;200;0.2829542;0.98945027;1.02453487;1
11.0;250;0.28564078;0.99186993;1.023599;1
11.0;300;0.28943508;0.99154007;1.01956668;1
11.0;400;0.2919451;0.99354228;1.01990056;3
11.0;500;0.29351491;0.99440925;1.02103259;1
12.0;3;-0.15533934;1.06026655;2.68715309;2
12.0;4;0.05233131;0.89618621;1.71520841;1
12.0;5;0.07682731;0.90797055;1.53617819;1
12.0;6;0.09040692;0.92190575;1.44495962;2
12.0;7;0.10084406;0.93312151;1.38674957;1
12.0;8;0.10971081;0.94184211;1.34531228;1
